MemberID,SavingFrequency,SavingTimesPerPeriod,TotalSavingCycles,CompletedSavingCycles,UserSavingsMade,TotalCurrentSaving,IkiminaCreatedYear,UserJoinedYear,EmploymentStatus,HasGuardian,Age,RecentLoanPaymentStatus,SavingStatus,SavingRatingFactor,SavingRatio,ExpectedLoan,BoostAmount,AllowedLoan
207,daily,1,365,345,207,6473737,2015,2016,unemployed,TRUE,79,Excellent,Good,0.6,0.6,4109415.66,992811,5102226.66
208,daily,1,365,290,50,3275575,2017,2023,unemployed,TRUE,79,Excellent,Poor,0.2,0.17,824541.29,192096.8,1016638.09
209,daily,1,365,205,56,8430250,2021,2023,unemployed,TRUE,79,Excellent,Poor,0.2,0.27,3001991.46,1069001.84,4070993.3
210,daily,1,365,125,87,8665722,2015,2017,unemployed,TRUE,79,Excellent,Good,0.6,0.7,15182344.94,6414540.74,17331444
211,daily,1,365,269,178,7463388,2018,2018,employed,FALSE,79,Excellent,Good,0.6,0.66,6076141.16,2104626.22,8180767.38
212,daily,1,365,167,39,4904451,2015,2018,employed,FALSE,79,Excellent,Poor,0.2,0.23,2143861.81,970097.47,3113959.29
213,daily,1,365,303,214,7516723,2016,2019,employed,FALSE,79,Excellent,Good,0.6,0.71,5432879,1580555.39,7013434.39
214,daily,1,365,354,270,5386520,2016,2022,employed,FALSE,79,Excellent,Good,0.6,0.76,3332338.64,770485.64,4102824.29
215,daily,1,365,343,91,5447433,2018,2019,employed,FALSE,79,Excellent,Poor,0.2,0.27,1159366.21,321276.26,1480642.47
216,daily,1,365,157,129,972233,2015,2020,unemployed,FALSE,79,Excellent,Better,0.8,0.82,1808229.53,745894.68,1944466
217,daily,1,365,151,149,4231573,2020,2021,unemployed,FALSE,79,Excellent,Better,0.8,0.99,8182909.38,3559565.58,8463146
218,daily,1,365,305,199,6297722,2016,2020,unemployed,FALSE,79,Excellent,Good,0.6,0.65,4521970.88,1157673.97,5679644.84
219,daily,1,365,96,36,1210799,2018,2018,unemployed,FALSE,79,Excellent,Poor,0.2,0.38,920711.74,414320.28,1335032.02
220,daily,1,365,68,42,6839725,2016,2016,unemployed,FALSE,79,Excellent,Good,0.6,0.62,22027937.87,9912572.04,13679450
221,daily,1,365,85,45,695400,2022,2022,employed,TRUE,20,Excellent,Bad,0.4,0.53,1194451.76,582295.24,1390800
222,daily,1,365,358,172,1183030,2016,2018,employed,TRUE,20,Excellent,Bad,0.4,0.48,482464.75,132554.27,615019.02
223,daily,1,365,187,121,7012275,2022,2023,employed,TRUE,20,Excellent,Good,0.6,0.65,8212236.5,3719111.11,11931347.61
224,daily,1,365,0,0,0,2019,2022,employed,TRUE,20,Excellent,Poor,0.2,0,0,0,0
225,daily,1,365,223,98,4869421,2016,2022,employed,TRUE,20,Excellent,Bad,0.4,0.44,3188051.42,1163174.14,4351225.56
226,daily,1,365,202,146,9159656,2017,2017,unemployed,TRUE,20,Excellent,Good,0.6,0.72,9930518.14,4209408.99,14139927.13
227,daily,1,365,84,56,1595345,2019,2022,unemployed,TRUE,20,Excellent,Good,0.6,0.67,4159292.32,1767699.24,3190690
228,daily,1,365,0,0,0,2019,2022,unemployed,TRUE,20,Excellent,Poor,0.2,0,0,0,0
229,daily,1,365,309,244,2079149,2018,2020,unemployed,TRUE,20,Excellent,Good,0.6,0.79,1473571.62,408647.03,1882218.65
230,daily,1,365,156,18,4764417,2017,2024,unemployed,TRUE,20,Excellent,Poor,0.2,0.12,2229502.83,884833.93,3114336.76
231,daily,1,365,214,158,7660409,2015,2019,employed,FALSE,20,Excellent,Good,0.6,0.74,7839390.52,3222941.95,11062332.47
232,daily,1,365,209,25,6360800,2016,2016,employed,FALSE,20,Excellent,Poor,0.2,0.12,2221714.83,998177.14,3219891.98
233,daily,1,365,52,37,7109454,2016,2017,employed,FALSE,20,Excellent,Good,0.6,0.71,29941738.96,14721354.99,14218908
234,daily,1,365,47,34,2935353,2019,2024,employed,FALSE,20,Excellent,Good,0.6,0.72,13677495.89,5983904.45,5870706
235,daily,1,365,356,94,5072016,2016,2016,employed,FALSE,20,Excellent,Poor,0.2,0.26,1040048.22,317273.14,1357321.36
236,daily,1,365,255,61,1562232,2016,2016,unemployed,FALSE,20,Excellent,Poor,0.2,0.24,447227.2,161571.79,608798.99
237,daily,1,365,93,52,9547817,2018,2019,unemployed,FALSE,20,Excellent,Bad,0.4,0.56,14989046.04,6959199.95,19095634
238,daily,1,365,226,27,9747814,2018,2023,unemployed,FALSE,20,Excellent,Poor,0.2,0.12,3148630.19,1084506.06,4233136.25
239,daily,1,365,50,32,7066020,2024,2024,unemployed,FALSE,20,Excellent,Good,0.6,0.64,30949167.6,14700854.61,14132040
240,daily,1,365,251,30,3342946,2018,2018,unemployed,FALSE,20,Excellent,Poor,0.2,0.12,972251.23,355685.14,1327936.36
241,daily,1,365,296,272,6033279,2015,2017,employed,TRUE,60,Excellent,Better,0.8,0.92,5951748.2,1854693.43,7806441.63
242,daily,1,365,84,74,9663285,2015,2019,employed,TRUE,60,Excellent,Better,0.8,0.88,33591419.29,15116138.68,19326570
243,daily,1,365,50,35,5254288,2015,2016,employed,TRUE,60,Excellent,Good,0.6,0.7,23013781.44,10874011.73,10508576
244,daily,1,365,170,135,6645124,2020,2022,employed,TRUE,60,Excellent,Good,0.6,0.79,8560483.27,3852217.47,12412700.74
245,daily,1,365,89,27,3975237,2018,2023,employed,TRUE,60,Excellent,Poor,0.2,0.3,3260587.65,1390407.73,4650995.39
246,daily,1,365,176,136,2497839,2023,2023,unemployed,TRUE,60,Excellent,Good,0.6,0.77,3108106.48,1414188.45,4522294.93
247,daily,1,365,278,33,3173797,2016,2018,unemployed,TRUE,60,Excellent,Poor,0.2,0.12,833407.13,250791.59,1084198.72
248,daily,1,365,265,264,2987063,2015,2024,unemployed,TRUE,60,Excellent,Better,0.8,1,3291405.27,865546.43,4156951.7
249,daily,1,365,335,294,805527,2019,2024,unemployed,TRUE,60,Excellent,Better,0.8,0.88,702131,147735.7,849866.69
250,daily,1,365,0,0,0,2015,2022,unemployed,TRUE,60,Excellent,Poor,0.2,0,0,0,0
251,daily,1,365,85,35,5524823,2017,2018,employed,FALSE,60,Excellent,Bad,0.4,0.41,9489695.98,4584709.37,11049646
252,daily,1,365,218,24,6934293,2016,2017,employed,FALSE,60,Excellent,Poor,0.2,0.11,2322033.89,972999.66,3295033.56
253,daily,1,365,210,96,8055997,2018,2022,employed,FALSE,60,Excellent,Bad,0.4,0.46,5600836.01,2224998.78,7825834.79
254,daily,1,365,162,95,6143137,2021,2024,employed,FALSE,60,Excellent,Bad,0.4,0.59,5536407.42,2415257.74,7951665.16
255,daily,1,365,345,104,9847463,2017,2021,employed,FALSE,60,Excellent,Poor,0.2,0.3,2083666.08,555493.3,2639159.38
256,daily,1,365,146,57,7870970,2019,2020,unemployed,FALSE,60,Excellent,Poor,0.2,0.39,3935485,1790645.68,5726130.67
257,daily,1,365,0,0,0,2016,2018,unemployed,FALSE,60,Excellent,Poor,0.2,0,0,0,0
258,daily,1,365,267,97,6421782,2016,2021,unemployed,FALSE,60,Excellent,Poor,0.2,0.36,1755768.11,525398.81,2281166.92
259,daily,1,365,331,226,6306904,2016,2016,unemployed,FALSE,60,Excellent,Good,0.6,0.68,4172845.85,1201962.4,5374808.25
260,daily,1,365,225,191,9803332,2023,2024,unemployed,FALSE,60,Excellent,Better,0.8,0.85,12722546.42,4509435.9,17231982.31
261,daily,1,365,159,126,9313861,2019,2022,employed,TRUE,80,Excellent,Good,0.6,0.79,12828525.53,5452123.35,18280648.88
262,daily,1,365,249,102,5089755,2018,2024,employed,TRUE,80,Excellent,Bad,0.4,0.41,2984354.34,869601.99,3853956.32
263,daily,1,365,160,143,6024008,2016,2016,employed,TRUE,80,Excellent,Better,0.8,0.89,10993814.6,5084639.25,12048016
264,daily,1,365,233,152,7903965,2023,2023,employed,TRUE,80,Excellent,Good,0.6,0.65,7429048.65,2791871.55,10220920.2
265,daily,1,365,196,42,5509589,2021,2023,employed,TRUE,80,Excellent,Poor,0.2,0.21,2052040.8,815581.52,2867622.32
266,daily,1,365,250,70,3098263,2023,2023,unemployed,TRUE,80,Excellent,Poor,0.2,0.28,904692.8,298096.28,1202789.07
267,daily,1,365,215,80,1639825,2016,2019,unemployed,TRUE,80,Excellent,Poor,0.2,0.37,556777.79,196005.2,752783
268,daily,1,365,263,243,3164449,2018,2020,unemployed,TRUE,80,Excellent,Better,0.8,0.92,3513380.64,1031661.95,4545042.59
269,daily,1,365,309,306,3920763,2016,2019,unemployed,TRUE,80,Excellent,Better,0.8,0.99,3705057.59,921618.09,4626675.68
270,daily,1,365,51,12,713551,2017,2019,unemployed,TRUE,80,Excellent,Poor,0.2,0.24,1021357.31,427693.38,1427102
271,daily,1,365,40,25,9498830,2015,2017,employed,FALSE,80,Excellent,Good,0.6,0.62,52006094.25,23922803.36,18997660
272,daily,1,365,162,100,9450016,2023,2023,employed,FALSE,80,Excellent,Good,0.6,0.62,12775021.63,6068135.27,18843156.9
273,daily,1,365,207,146,5471444,2018,2021,employed,FALSE,80,Excellent,Good,0.6,0.71,5788629.16,2289484.73,8078113.89
274,daily,1,365,123,109,8007818,2015,2016,employed,FALSE,80,Excellent,Better,0.8,0.89,19010429.72,8887375.9,16015636
275,daily,1,365,154,122,1401999,2015,2017,employed,FALSE,80,Excellent,Good,0.6,0.79,1993751.82,917125.84,2803998
276,daily,1,365,186,175,4410685,2019,2024,unemployed,FALSE,80,Excellent,Better,0.8,0.94,6924301.18,2631048.31,8821370
277,daily,1,365,264,251,8275746,2016,2017,unemployed,FALSE,80,Excellent,Better,0.8,0.95,9153476.64,2912469.84,12065946.48
278,daily,1,365,312,115,5225007,2015,2018,unemployed,FALSE,80,Excellent,Poor,0.2,0.37,1222517.66,319657.02,1542174.69
279,daily,1,365,117,97,3400490,2019,2020,unemployed,FALSE,80,Excellent,Better,0.8,0.83,8486692.99,3712928.18,6800980
280,daily,1,365,146,116,225474,2024,2024,unemployed,FALSE,80,Excellent,Good,0.6,0.79,338211,152194.95,450948
281,daily,1,365,88,9,1808213,2016,2016,employed,TRUE,59,Excellent,Poor,0.2,0.1,1499994.88,719997.54,2219992.42
282,daily,1,365,156,58,6640674,2016,2022,employed,TRUE,59,Excellent,Poor,0.2,0.37,3107494.88,1336222.8,4443717.69
283,daily,1,365,216,100,5401290,2023,2023,employed,TRUE,59,Excellent,Bad,0.4,0.46,3650871.94,1525929.26,5176801.2
284,daily,1,365,244,84,7544190,2015,2019,employed,TRUE,59,Excellent,Poor,0.2,0.34,2257073.24,788125.57,3045198.81
285,daily,1,365,284,198,9212556,2016,2022,employed,TRUE,59,Excellent,Good,0.6,0.7,7104048.46,2039162.08,9143210.55
286,daily,1,365,339,209,4268451,2018,2022,unemployed,TRUE,59,Excellent,Good,0.6,0.62,2757494.89,627280.7,3384775.6
287,daily,1,365,101,92,3065977,2017,2018,unemployed,TRUE,59,Excellent,Better,0.8,0.91,8864012.71,3950025.67,6131954
288,daily,1,365,296,117,7250926,2018,2024,unemployed,TRUE,59,Excellent,Poor,0.2,0.4,1788235.13,424412.41,2212647.54
289,daily,1,365,326,236,7358473,2017,2017,unemployed,TRUE,59,Excellent,Good,0.6,0.72,4943268.67,1378808.04,6322076.71
290,daily,1,365,151,46,3862901,2022,2024,unemployed,TRUE,59,Excellent,Poor,0.2,0.3,1867495.19,756335.55,2623830.74
291,daily,1,365,328,284,9420810,2023,2024,employed,FALSE,59,Excellent,Better,0.8,0.87,8386818.66,2327853.57,10714672.23
292,daily,1,365,321,111,6786217,2018,2019,employed,FALSE,59,Excellent,Poor,0.2,0.35,1543282.99,477183.17,2020466.16
293,daily,1,365,0,0,0,2021,2024,employed,FALSE,59,Excellent,Poor,0.2,0,0,0,0
294,daily,1,365,167,132,9138287,2016,2019,employed,FALSE,59,Excellent,Good,0.6,0.79,11983741.63,5602399.21,17586140.85
295,daily,1,365,244,197,2398613,2017,2023,employed,FALSE,59,Excellent,Better,0.8,0.81,2870471.3,962843.13,3833314.42
296,daily,1,365,236,96,1944544,2015,2018,unemployed,FALSE,59,Excellent,Bad,0.4,0.41,1202980.61,426242.54,1629223.15
297,daily,1,365,39,8,7880672,2019,2019,unemployed,FALSE,59,Excellent,Poor,0.2,0.21,14751001.44,6896093.17,15761344
298,daily,1,365,249,219,4257688,2016,2019,unemployed,FALSE,59,Excellent,Better,0.8,0.88,4992951.39,1675997.43,6668948.82
299,daily,1,365,172,47,5318954,2020,2024,unemployed,FALSE,59,Excellent,Poor,0.2,0.27,2257463.03,919916.19,3177379.22
300,daily,1,365,182,118,9541235,2018,2018,unemployed,FALSE,59,Excellent,Good,0.6,0.65,11480936.62,5367337.87,16848274.49
301,daily,1,365,161,148,5181858,2018,2018,employed,TRUE,52,Excellent,Better,0.8,0.92,9398152.4,4511113.15,10363716
302,daily,1,365,300,200,4619480,2016,2018,employed,TRUE,52,Excellent,Good,0.6,0.67,3372220.4,1034147.59,4406367.99
303,daily,1,365,346,61,8532305,2020,2024,employed,TRUE,52,Excellent,Poor,0.2,0.18,1800168.4,415807.68,2215976.08
304,daily,1,365,132,46,7596616,2022,2023,employed,TRUE,52,Excellent,Poor,0.2,0.35,4201158.85,1911527.28,6112686.12
305,daily,1,365,288,225,7978734,2019,2022,employed,TRUE,52,Excellent,Good,0.6,0.78,6067162.31,1795711.51,7862873.82
306,daily,1,365,201,30,65171,2020,2020,unemployed,TRUE,52,Excellent,Poor,0.2,0.15,23669.07,9898.03,33567.1
307,daily,1,365,351,64,5830254,2017,2023,unemployed,TRUE,52,Excellent,Poor,0.2,0.18,1212559.95,250669.13,1463229.08
308,daily,1,365,40,25,7719175,2016,2021,unemployed,TRUE,52,Excellent,Good,0.6,0.62,42262483.12,17468493.02,15438350
309,daily,1,365,87,84,3451741,2016,2016,unemployed,TRUE,52,Excellent,Better,0.8,0.97,11585153.7,5271244.93,6903482
310,daily,1,365,152,81,9154918,2017,2018,unemployed,TRUE,52,Excellent,Bad,0.4,0.53,8793539.66,3918621.11,12712160.77
311,daily,1,365,286,266,9460563,2015,2017,employed,FALSE,52,Excellent,Better,0.8,0.93,9659036.35,3213993.69,12873030.04
312,daily,1,365,150,81,1825286,2018,2019,employed,FALSE,52,Excellent,Bad,0.4,0.54,1776611.71,855946.14,2632557.85
313,daily,1,365,173,82,8242475,2019,2022,employed,FALSE,52,Excellent,Bad,0.4,0.47,6956077.17,3165015.11,10121092.28
314,daily,1,365,217,186,6110148,2023,2024,employed,FALSE,52,Excellent,Better,0.8,0.86,8221950.3,3218116.82,11440067.12
315,daily,1,365,295,137,3641871,2020,2024,employed,FALSE,52,Excellent,Bad,0.4,0.46,1802417.51,504600.53,2307018.04
316,daily,1,365,246,136,605437,2022,2023,unemployed,FALSE,52,Excellent,Bad,0.4,0.55,359324.4,121900.07,481224.47
317,daily,1,365,221,84,3011181,2015,2016,unemployed,FALSE,52,Excellent,Poor,0.2,0.38,994643.5,388226.01,1382869.51
318,daily,1,365,329,249,4230385,2017,2017,unemployed,FALSE,52,Excellent,Good,0.6,0.76,2815970.56,814898.23,3630868.79
319,daily,1,365,47,6,4233790,2019,2021,unemployed,FALSE,52,Excellent,Poor,0.2,0.13,6575886.6,2909829.82,8467580
320,daily,1,365,72,42,1426037,2016,2017,unemployed,FALSE,52,Excellent,Bad,0.4,0.58,2891686.14,1327765.89,2852074
321,daily,1,365,52,13,221759,2016,2017,employed,TRUE,14,Excellent,Poor,0.2,0.25,311315.52,143724,443518
322,daily,1,365,322,92,5019171,2018,2022,employed,TRUE,14,Excellent,Poor,0.2,0.29,1137886.59,288853.57,1426740.16
323,daily,1,365,122,29,4396349,2015,2016,employed,TRUE,14,Excellent,Poor,0.2,0.24,2630602.27,1216653.55,3847255.82
324,daily,1,365,170,55,6696246,2019,2019,employed,TRUE,14,Excellent,Poor,0.2,0.32,2875446.81,1351460,4226906.81
325,daily,1,365,338,42,1417372,2015,2017,employed,TRUE,14,Excellent,Poor,0.2,0.12,306118.8,82950.95,389069.76
326,daily,1,365,302,176,811698,2018,2018,unemployed,TRUE,14,Excellent,Bad,0.4,0.58,392410.29,112512.61,504922.9
327,daily,1,365,173,68,5205821,2017,2017,unemployed,TRUE,14,Excellent,Poor,0.2,0.39,2196675.91,977520.78,3174196.69
328,daily,1,365,84,65,1643075,2017,2019,unemployed,TRUE,14,Excellent,Good,0.6,0.77,4283731.25,1825940.45,3286150
329,daily,1,365,48,12,7252429,2017,2021,unemployed,TRUE,14,Excellent,Poor,0.2,0.25,11029735.77,4494617.33,14504858
330,daily,1,365,311,70,6167363,2016,2018,unemployed,TRUE,14,Excellent,Poor,0.2,0.23,1447644.69,380817.44,1828462.13
331,daily,1,365,86,26,3931855,2016,2016,employed,FALSE,14,Excellent,Poor,0.2,0.3,3337504.83,1610346.08,4947850.9
332,daily,1,365,269,178,5812955,2016,2018,employed,FALSE,14,Excellent,Good,0.6,0.66,4732480.09,1595833.92,6328314.02
333,daily,1,365,334,287,6965348,2015,2021,employed,FALSE,14,Excellent,Better,0.8,0.86,6089465.92,1559286.15,7648752.06
334,daily,1,365,196,181,9325635,2016,2016,employed,FALSE,14,Excellent,Better,0.8,0.92,13893292.96,6320739.45,18651270
335,daily,1,365,288,284,8170795,2020,2023,employed,FALSE,14,Excellent,Better,0.8,0.99,8284278.26,2410494.86,10694773.12
336,daily,1,365,234,139,1311229,2016,2019,unemployed,FALSE,14,Excellent,Bad,0.4,0.59,818117.24,281813.42,1099930.66
337,daily,1,365,123,25,6844565,2015,2018,unemployed,FALSE,14,Excellent,Poor,0.2,0.2,4062221.5,1767066.35,5829287.86
338,daily,1,365,273,252,1853241,2020,2023,unemployed,FALSE,14,Excellent,Better,0.8,0.92,1982221.14,554822.25,2537043.39
339,daily,1,365,55,32,2950903,2021,2021,unemployed,FALSE,14,Excellent,Bad,0.4,0.58,7833306.15,3583737.56,5901806
340,daily,1,365,0,0,0,2016,2016,unemployed,FALSE,14,Excellent,Poor,0.2,0,0,0,0
341,daily,1,365,94,27,2025124,2018,2019,employed,TRUE,52,Excellent,Poor,0.2,0.29,1572702.68,738046.9,2310749.58
342,daily,1,365,237,45,1106135,2021,2021,employed,TRUE,52,Excellent,Poor,0.2,0.19,340708.25,132200.55,472908.8
343,daily,1,365,131,49,2581987,2017,2021,employed,TRUE,52,Excellent,Poor,0.2,0.37,1438817.18,636676.6,2075493.79
344,daily,1,365,258,87,7390997,2015,2018,employed,TRUE,52,Excellent,Poor,0.2,0.34,2091251.09,711957.52,2803208.61
345,daily,1,365,87,76,4829077,2017,2017,employed,TRUE,52,Excellent,Better,0.8,0.87,16207936.6,7779809.57,9658154
346,daily,1,365,70,30,8792775,2016,2016,unemployed,TRUE,52,Excellent,Bad,0.4,0.43,18339216.43,8344343.48,17585550
347,daily,1,365,246,108,2416100,2017,2018,unemployed,TRUE,52,Excellent,Bad,0.4,0.44,1433945.53,490944.19,1924889.71
348,daily,1,365,313,166,6307584,2017,2018,unemployed,TRUE,52,Excellent,Bad,0.4,0.53,2942195.73,820436.68,3762632.42
349,daily,1,365,313,181,3371943,2019,2020,unemployed,TRUE,52,Excellent,Bad,0.4,0.58,1572855.2,433678.39,2006533.59
350,daily,1,365,320,162,525375,2016,2017,unemployed,TRUE,52,Excellent,Bad,0.4,0.51,239702.34,65868.21,305570.55
351,daily,1,365,362,296,6993154,2017,2022,employed,FALSE,52,Excellent,Better,0.8,0.82,5640886.65,1394892.32,7035778.97
352,daily,1,365,277,61,8889663,2016,2017,employed,FALSE,52,Excellent,Poor,0.2,0.22,2342763.17,814589.47,3157352.64
353,daily,1,365,324,231,8394472,2016,2016,employed,FALSE,52,Excellent,Good,0.6,0.71,5674041.26,1803259.35,7477300.61
354,daily,1,365,287,240,7565720,2015,2021,employed,FALSE,52,Excellent,Better,0.8,0.84,7697526.97,2323540.09,10021067.06
355,daily,1,365,74,69,6081862,2017,2019,employed,FALSE,52,Excellent,Better,0.8,0.93,23998698.7,11369383.51,12163724
356,daily,1,365,268,143,9332043,2016,2022,unemployed,FALSE,52,Excellent,Bad,0.4,0.53,5083874.17,1473754.42,6557628.59
357,daily,1,365,97,12,8424193,2015,2016,unemployed,FALSE,52,Excellent,Poor,0.2,0.12,6339856.59,2916334.03,9256190.62
358,daily,1,365,214,123,9753756,2018,2022,unemployed,FALSE,52,Excellent,Bad,0.4,0.57,6654431.66,2433953.89,9088385.55
359,daily,1,365,310,74,1059926,2016,2018,unemployed,FALSE,52,Excellent,Poor,0.2,0.24,249595.48,71463.48,321058.96
360,daily,1,365,241,92,8803703,2016,2021,unemployed,FALSE,52,Excellent,Poor,0.2,0.38,2666681.82,876639.38,3543321.2
361,daily,1,365,280,251,6202654,2015,2023,employed,TRUE,86,Excellent,Better,0.8,0.9,6468482.03,1702596.88,8171078.91
362,daily,1,365,61,53,2814757,2015,2017,employed,TRUE,86,Excellent,Better,0.8,0.87,13473918.75,6029578.64,5629514
363,daily,1,365,61,30,9781037,2018,2021,employed,TRUE,86,Excellent,Bad,0.4,0.49,23410350.85,10074811.71,19562074
364,daily,1,365,309,273,2285027,2021,2022,employed,TRUE,86,Excellent,Better,0.8,0.88,2159313.54,604599.06,2763912.6
365,daily,1,365,75,20,4031276,2015,2018,employed,TRUE,86,Excellent,Poor,0.2,0.27,3923775.31,1726461.13,5650236.44
366,daily,1,365,110,93,9279513,2015,2016,unemployed,TRUE,86,Excellent,Better,0.8,0.85,24632889.05,10592142.29,18559026
367,daily,1,365,254,117,1372761,2016,2019,unemployed,TRUE,86,Excellent,Bad,0.4,0.46,789067.35,236642.54,1025709.89
368,daily,1,365,162,62,1245288,2019,2022,unemployed,TRUE,86,Excellent,Poor,0.2,0.38,561148.3,224459.32,785607.61
369,daily,1,365,132,28,1958567,2016,2022,unemployed,TRUE,86,Excellent,Poor,0.2,0.21,1083146.9,419719.42,1502866.33
370,daily,1,365,265,237,510494,2015,2017,unemployed,TRUE,86,Excellent,Better,0.8,0.89,562506.6,167611.05,730117.64
371,daily,1,365,314,187,5502840,2015,2016,employed,FALSE,86,Excellent,Bad,0.4,0.6,2558645.35,767552.86,3326198.21
372,daily,1,365,301,116,7403257,2017,2019,employed,FALSE,86,Excellent,Poor,0.2,0.39,1795474.29,536442.68,2331916.97
373,daily,1,365,293,72,2207251,2022,2022,employed,FALSE,86,Excellent,Poor,0.2,0.25,549929.43,178257.84,728187.27
374,daily,1,365,102,31,335096,2015,2020,employed,FALSE,86,Excellent,Poor,0.2,0.3,239823.61,104922.83,344746.44
375,daily,1,365,84,15,4176087,2016,2017,employed,FALSE,86,Excellent,Poor,0.2,0.18,3629218.46,1693635.28,5322853.75
376,daily,1,365,227,35,8412422,2016,2017,unemployed,FALSE,86,Excellent,Poor,0.2,0.15,2705316.33,982713.11,3688029.43
377,daily,1,365,333,167,2842107,2024,2024,unemployed,FALSE,86,Excellent,Bad,0.4,0.5,1246088.95,335471.1,1581560.05
378,daily,1,365,264,89,9990324,2015,2016,unemployed,FALSE,86,Excellent,Poor,0.2,0.34,2762475.95,881271.69,3643747.64
379,daily,1,365,287,108,4921761,2015,2018,unemployed,FALSE,86,Excellent,Poor,0.2,0.38,1251876.49,352848.15,1604724.64
380,daily,1,365,217,86,6759047,2016,2020,unemployed,FALSE,86,Excellent,Poor,0.2,0.4,2273780.79,802808.78,3076589.57
381,daily,1,365,189,95,2637326,2017,2024,employed,TRUE,13,Excellent,Bad,0.4,0.5,2037299.45,795806.62,2833106.07
382,daily,1,365,208,103,5173588,2023,2023,employed,TRUE,13,Excellent,Bad,0.4,0.5,3631460.81,1528705.33,5160166.14
383,daily,1,365,48,43,7864638,2017,2019,employed,TRUE,13,Excellent,Better,0.8,0.9,47843214.5,21589250.54,15729276
384,daily,1,365,186,72,7874934,2015,2024,employed,TRUE,13,Excellent,Poor,0.2,0.39,3090699.9,1220743.38,4311443.28
385,daily,1,365,162,72,8660478,2015,2016,employed,TRUE,13,Excellent,Bad,0.4,0.44,7805122.15,3609868.99,11414991.14
386,daily,1,365,266,131,6354798,2017,2019,unemployed,TRUE,13,Excellent,Bad,0.4,0.49,3487971.83,1048784.61,4536756.45
387,daily,1,365,343,254,9770249,2016,2018,unemployed,TRUE,13,Excellent,Good,0.6,0.74,6238147.32,1504399.85,7742547.17
388,daily,1,365,215,155,9464467,2019,2019,unemployed,TRUE,13,Excellent,Good,0.6,0.72,9640550.11,3707127.81,13347677.92
389,daily,1,365,300,96,7421932,2018,2018,unemployed,TRUE,13,Excellent,Poor,0.2,0.32,1806003.45,520731,2326734.45
390,daily,1,365,119,77,9382585,2016,2016,unemployed,TRUE,13,Excellent,Good,0.6,0.65,17267110.21,7683864.04,18765170
391,daily,1,365,354,162,9200444,2019,2020,employed,FALSE,13,Excellent,Bad,0.4,0.46,3794533.4,1048105.86,4842639.27
392,daily,1,365,158,60,5676384,2016,2019,employed,FALSE,13,Excellent,Poor,0.2,0.38,2622633.11,1199854.65,3822487.76
393,daily,1,365,356,343,6838029,2019,2022,employed,FALSE,13,Excellent,Better,0.8,0.96,5608720.42,1402495.2,7011215.62
394,daily,1,365,304,221,3141364,2015,2024,employed,FALSE,13,Excellent,Good,0.6,0.73,2263022.09,577368.4,2840390.49
395,daily,1,365,301,173,4184518,2017,2017,employed,FALSE,13,Excellent,Bad,0.4,0.57,2029699.76,659703,2689402.76
